,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,Target
7022,1,0,3.2,379,41,2,66,1.0,0
7023,1,0,3.9,217,30,6,43,250.0,1
7024,1,0,3.6,30,41,6,59,250.0,0
7025,1,0,4.2,175,30,2,66,1.0,1
7026,1,0,3.1,14,41,1,16,550.0,0
7027,1,1,3.8,818,41,8,66,1.1,1
7028,1,0,3.8,47,30,6,39,300.0,1
7029,1,0,3.2,4,41,4,66,200.0,0
7030,1,0,3.7,64,30,6,59,150.0,0
7031,1,0,3.6,34,30,2,66,800.0,0
7032,1,0,3.0,56,41,8,66,200.0,0
7033,1,0,3.2,8,41,8,31,400.0,0
7034,1,0,2.6,21,41,6,66,300.0,0
7036,1,0,3.2,5,41,0,3,150.0,0
7038,1,1,3.8,129,41,8,66,1.2,1
7039,1,0,3.8,81,42,8,66,500.0,1
7040,1,0,3.3,9,41,8,63,400.0,0
7041,1,0,3.4,4,41,8,59,400.0,0
7042,1,0,3.1,175,41,8,66,600.0,0
7043,1,0,3.8,117,41,6,34,450.0,1
7044,1,0,3.3,7,41,6,45,500.0,0
7045,1,0,3.6,42,30,8,66,400.0,0
7046,1,0,3.2,126,41,6,31,300.0,0
7047,1,0,3.3,6,41,8,41,300.0,0
7048,1,0,3.5,13,41,7,31,300.0,0
7049,1,0,3.6,39,41,6,56,400.0,0
7050,1,0,3.5,178,30,2,66,800.0,0
7051,1,0,3.9,97,30,8,8,400.0,1
7052,1,0,3.3,7,41,6,34,350.0,0
7053,1,0,4.0,141,41,2,66,800.0,1
7054,1,0,3.7,55,41,6,59,200.0,0
7055,1,0,3.0,17,41,2,21,800.0,0
7056,1,0,3.4,4,42,8,66,300.0,0
7057,1,0,3.3,16,30,8,66,200.0,0
7058,1,0,3.6,43,41,4,26,500.0,0
7059,1,0,3.6,32,41,0,28,400.0,0
7060,1,0,3.4,86,41,6,43,300.0,0
7062,1,0,3.7,38,41,6,56,300.0,0
7063,1,0,3.6,94,7,6,45,300.0,0
7064,1,0,3.4,9,30,6,66,400.0,0
7065,1,0,3.5,15,41,4,66,600.0,0
7066,1,0,3.5,17,30,6,61,200.0,0
7067,1,0,2.7,18,41,2,66,600.0,0
7069,1,0,3.6,40,41,4,66,400.0,0
7070,1,0,3.5,13,30,6,61,300.0,0
7072,1,0,3.4,18,42,4,45,800.0,0
7073,1,0,3.2,90,30,6,54,200.0,0
7074,1,0,4.0,121,42,2,66,800.0,1
7075,1,0,3.9,51,7,6,66,500.0,1
7076,1,0,3.5,118,30,4,54,200.0,0
7077,1,0,3.8,60,41,2,52,800.0,1
7078,1,0,3.5,35,7,2,66,550.0,0
7079,1,0,3.8,45,41,2,52,750.0,1
7081,1,0,3.1,13,30,8,0,400.0,0
7082,1,0,4.0,121,7,6,66,900.0,1
7084,1,0,3.9,146,41,8,22,600.0,1
7085,1,0,3.0,12,41,8,22,450.0,0
7086,1,0,3.2,47,41,6,59,200.0,0
7087,1,0,3.6,34,30,8,29,300.0,0
7088,1,0,3.0,5,30,2,55,600.0,0
7089,1,0,3.6,26,41,7,66,400.0,0
7096,1,0,3.4,51,30,2,66,600.0,0
7097,1,0,4.2,416,41,8,43,1.6,1
7098,1,0,3.5,131,41,2,66,800.0,0
7100,1,0,3.6,9,30,1,66,1.0,0
7103,1,0,3.5,19,30,2,53,600.0,0
7104,1,0,2.2,479,30,2,45,650.0,0
7105,1,1,3.8,818,7,3,43,750.0,1
7106,1,0,2.8,52,41,8,66,600.0,0
7107,1,0,3.2,267,7,2,66,500.0,0
7108,1,1,3.7,690,7,2,66,750.0,0
7109,1,0,3.7,17,30,8,66,150.0,0
7110,1,0,3.6,68,30,6,45,350.0,0
7111,1,0,3.6,55,30,2,66,750.0,0
7112,1,0,3.0,13,41,6,9,200.0,0
7113,1,0,2.9,84,42,2,43,500.0,0
7114,1,0,2.8,89,41,8,22,500.0,0
7115,1,0,3.6,194,41,6,53,350.0,0
7116,1,1,3.9,568,41,8,66,1.0,1
7117,1,0,2.6,118,30,3,45,1.2,0
7118,1,0,3.3,218,7,2,53,550.0,0
7119,1,0,2.9,38,41,8,66,200.0,0
7120,1,0,3.4,19,30,8,66,350.0,0
7121,1,0,3.6,37,7,6,66,150.0,0
7122,1,1,3.9,663,30,2,66,750.0,1
7123,1,0,3.8,507,41,2,23,900.0,1
7124,1,0,2.1,242,30,6,66,400.0,0
7125,1,0,3.7,214,41,8,43,700.0,0
7126,1,0,3.8,429,30,2,13,550.0,1
7127,1,0,3.5,86,7,2,66,500.0,0
7128,1,0,3.3,80,41,8,57,500.0,0
7129,1,0,3.6,197,41,2,66,700.0,0
7130,1,0,3.3,7,41,0,28,450.0,0
7131,1,0,3.2,16,41,2,66,750.0,0
7132,1,0,3.4,83,30,6,66,200.0,0
7133,1,0,3.4,7,41,6,66,350.0,0
7134,0,0,3.3,13,30,6,66,250.0,0
7135,1,0,3.4,8,41,8,2,500.0,0
7136,1,0,3.6,20,41,2,43,400.0,0
7137,1,0,2.8,20,30,6,65,150.0,0
7140,1,0,3.6,28,30,5,27,300.0,0
7141,1,0,3.6,42,7,6,46,300.0,0
7142,1,0,3.4,8,30,7,43,400.0,0
7143,1,0,3.7,28,30,6,66,350.0,0
7150,1,0,3.2,6,7,6,9,200.0,0
7151,1,0,3.5,17,42,6,43,250.0,0
7154,1,0,3.4,8,7,6,50,400.0,0
7155,1,0,3.3,11,30,2,66,600.0,0
7156,1,0,3.3,6,30,6,23,400.0,0
7157,1,0,3.7,16,41,5,29,900.0,0
7158,1,0,3.9,62,41,6,45,200.0,1
7159,1,0,4.0,68,30,6,43,250.0,1
7160,1,0,3.7,11,42,7,59,300.0,0
7161,1,0,2.7,6,42,7,66,400.0,0
7162,1,0,3.5,22,30,1,16,500.0,0
7169,1,0,3.3,7,30,0,4,300.0,0
7173,1,0,3.2,4,42,8,59,300.0,0
7174,1,0,3.5,12,30,6,66,150.0,0
7176,1,0,4.0,34,30,2,43,800.0,1
7177,1,0,3.5,15,41,2,66,500.0,0
7179,1,0,3.4,4,41,2,66,1.5,0
7182,1,0,3.5,16,30,6,43,300.0,0
7183,1,0,3.5,11,30,2,13,600.0,0
7184,1,0,3.6,30,41,2,45,400.0,0
7186,1,0,3.5,10,41,8,66,300.0,0
7187,1,0,3.6,11,30,2,66,500.0,0
7188,1,0,3.2,7,30,6,66,400.0,0
7189,1,0,3.8,15,42,7,64,300.0,1
7191,1,0,3.1,11,7,2,66,400.0,0
7192,1,0,3.2,4,41,6,43,300.0,0
7195,1,0,3.4,6,41,6,39,300.0,0
7197,1,0,3.6,17,30,6,49,300.0,0
7198,1,1,4.2,560,41,2,66,1.0,1
7199,1,0,3.7,125,30,2,43,600.0,0
7200,1,1,4.2,2173,30,2,52,1.5,1
7201,1,0,3.7,82,7,6,66,150.0,0
7202,1,0,3.9,236,7,2,66,750.0,1
7203,1,0,4.1,515,30,6,56,150.0,1
7204,1,0,3.8,31,30,4,66,250.0,1
7205,1,0,3.7,95,30,6,66,500.0,0
7206,1,0,4.0,44,7,6,66,450.0,1
7207,1,0,3.8,155,30,6,66,400.0,1
7208,1,0,2.6,22,42,7,66,600.0,0
7209,1,0,3.7,24,7,6,59,400.0,0
7210,1,0,3.6,27,7,2,66,500.0,0
7211,1,0,4.1,31,30,6,32,300.0,1
7212,1,0,3.6,16,30,6,66,200.0,0
7213,1,0,3.1,249,30,6,66,300.0,0
7214,1,1,4.1,859,41,8,66,900.0,1
7215,1,0,4.3,517,41,2,39,1.0,1
7216,1,0,3.6,198,30,8,22,500.0,0
7217,1,0,3.5,16,30,6,66,900.0,0
7218,1,1,3.7,1813,30,2,66,850.0,0
7219,1,0,2.9,667,30,2,66,800.0,0
7220,1,0,3.3,18,41,4,66,500.0,0
7221,1,0,3.4,9,41,8,66,300.0,0
7222,1,0,3.1,95,30,6,66,500.0,0
7223,1,0,4.4,143,7,6,66,250.0,1
7224,1,0,4.1,120,7,5,30,400.0,1
7225,1,0,3.6,53,30,6,66,300.0,0
7226,1,0,4.0,156,41,2,63,500.0,1
7227,1,0,3.7,25,41,2,66,500.0,0
7228,1,0,3.0,382,30,2,21,1.0,0
7229,1,0,3.7,38,30,7,9,300.0,0
7230,1,1,4.1,237,7,3,66,1.0,1
7231,1,1,4.0,2807,41,3,66,1.1,1
7232,1,0,3.5,10,30,4,66,400.0,0
7233,1,0,3.7,23,42,0,4,600.0,0
7234,1,0,4.1,142,41,1,16,700.0,1
7235,1,1,4.7,1512,41,2,22,1.7,1
7236,1,0,3.2,15,41,7,49,400.0,0
7237,0,0,2.9,86,30,7,66,300.0,0
7239,0,0,3.2,10,30,7,9,500.0,0
7242,0,0,2.8,59,30,2,45,550.0,0
7247,1,0,3.7,41,30,7,66,400.0,0
7248,1,0,2.6,119,30,7,45,500.0,0
7250,1,0,4.1,180,42,8,4,300.0,1
7253,1,1,4.3,840,7,8,66,600.0,1
7254,0,0,4.1,1123,7,6,66,500.0,1
7255,0,1,4.2,65,7,8,66,400.0,1
7256,1,0,4.0,63,7,8,42,300.0,1
7257,1,0,3.6,23,7,8,7,150.0,0
7258,1,0,4.2,218,7,8,42,400.0,1
7259,1,0,4.0,544,7,0,3,450.0,1
7260,1,0,3.6,67,7,0,3,400.0,0
7261,1,0,4.1,120,7,5,30,400.0,1
7262,1,0,3.9,48,7,5,27,250.0,1
7263,1,0,3.4,5,7,5,66,200.0,0
7264,1,0,4.0,180,7,8,66,550.0,1
7265,1,0,3.9,51,7,5,37,250.0,1
7266,1,0,3.3,7,7,0,3,250.0,0
7268,0,0,3.2,19,7,0,66,300.0,0
7269,1,0,3.8,58,7,8,7,400.0,1
7270,0,0,3.3,21,7,5,37,400.0,0
7271,1,0,3.7,81,7,0,4,400.0,0
7272,0,0,3.2,4,7,5,66,100.0,0
7273,1,0,3.1,9,7,5,37,250.0,0
7274,1,0,3.3,4,7,5,30,350.0,0
7278,1,0,3.4,12,7,0,4,500.0,0
7279,1,1,4.5,733,41,8,66,900.0,1
7280,1,0,4.5,949,30,5,37,400.0,1
7281,1,0,4.4,1034,41,4,66,500.0,1
7282,1,0,3.9,24,30,8,66,300.0,1
7283,1,0,4.1,284,30,5,30,300.0,1
7284,1,0,4.5,41,42,7,30,300.0,1
7285,0,0,4.1,395,41,2,66,1.0,1
7286,0,0,3.7,28,41,8,41,250.0,0
7287,0,0,4.0,90,41,5,37,200.0,1
7288,1,0,3.1,175,41,8,66,600.0,0
7289,1,0,4.3,501,41,5,37,400.0,1
7290,1,0,4.0,167,30,5,66,350.0,1
7291,0,0,4.0,35,41,0,3,250.0,1
7292,0,0,3.9,34,41,1,19,700.0,1
7293,1,0,3.5,25,30,0,3,400.0,0
7295,0,0,3.9,23,41,6,31,250.0,1
7296,0,0,4.0,50,30,5,28,300.0,1
7297,1,0,3.6,28,30,5,27,300.0,0
7298,0,0,3.5,22,30,8,42,150.0,0
7299,0,0,3.9,57,41,8,66,400.0,1
7301,0,0,3.2,5,41,5,37,200.0,0
7302,1,0,3.6,42,30,8,66,400.0,0
7303,0,0,2.8,34,30,8,5,500.0,0
7304,0,0,3.4,7,42,8,66,200.0,0
7305,0,0,2.9,31,41,8,42,200.0,0
7306,1,0,3.6,16,41,5,27,300.0,0
7307,1,0,3.9,124,41,5,66,450.0,1
7308,0,0,3.6,18,30,8,66,600.0,0
7309,0,0,3.4,5,41,8,30,400.0,0
7315,0,0,3.2,40,30,8,66,400.0,0
7316,1,0,3.3,6,41,8,42,500.0,0
7317,1,0,3.2,11,41,5,3,150.0,0
7318,1,0,3.6,13,30,5,27,300.0,0
7320,0,0,3.4,6,30,7,27,400.0,0
7321,0,0,3.4,7,41,8,27,400.0,0
7323,0,0,3.2,4,41,5,37,200.0,0
7328,1,0,3.9,12,42,4,4,500.0,1
7330,1,0,3.7,21,41,8,66,200.0,0
7331,0,1,4.4,1700,7,8,66,1.2,1
7332,1,0,4.1,2143,7,2,43,800.0,1
7333,1,1,4.1,237,7,3,66,1.0,1
7334,1,1,4.3,840,7,8,66,600.0,1
7335,1,1,4.2,767,7,2,66,700.0,1
7336,1,0,4.2,351,7,2,24,600.0,1
7337,1,0,4.2,819,7,1,66,300.0,1
7338,1,0,2.8,1870,7,2,66,750.0,0
7339,1,1,3.5,261,7,8,66,1.5,0
7340,1,1,4.0,130,7,1,66,600.0,1
7341,1,1,3.9,328,7,2,66,600.0,1
7342,1,0,3.8,97,7,2,60,800.0,1
7343,1,0,3.8,107,7,2,66,800.0,1
7344,1,1,4.0,510,7,2,66,800.0,1
7345,1,0,4.0,463,7,2,43,700.0,1
7346,1,0,3.9,236,7,2,66,750.0,1
7347,1,1,3.8,818,7,3,43,750.0,1
7348,1,0,3.6,27,7,2,66,500.0,0
7349,0,0,3.4,230,7,2,66,550.0,0
7350,1,0,3.3,244,7,6,66,400.0,0
7351,1,0,3.5,18,7,6,66,400.0,0
7352,1,0,3.9,130,7,8,66,250.0,1
7353,1,0,3.2,267,7,2,66,500.0,0
7354,1,1,3.2,501,7,1,66,500.0,0
7355,1,0,3.5,69,7,2,66,850.0,0
7356,0,0,4.0,72,7,1,16,500.0,1
7357,1,0,3.0,148,7,2,66,600.0,0
7358,1,0,3.7,45,7,8,8,300.0,0
7359,0,0,2.6,140,7,2,63,400.0,0
7360,0,0,2.9,595,7,2,66,650.0,0
7361,0,0,3.7,28,7,2,45,600.0,0
7362,1,1,3.7,690,7,2,66,750.0,0
7363,1,0,3.3,218,7,2,53,550.0,0
7364,1,0,3.7,205,30,6,43,350.0,0
7365,1,0,3.5,86,7,2,66,500.0,0
7366,0,0,3.2,22,7,2,62,400.0,0
7367,1,0,4.0,546,7,2,66,800.0,1
7368,0,0,3.0,18,7,8,24,600.0,0
7369,0,0,2.4,229,7,2,43,450.0,0
7370,1,0,3.5,35,7,2,66,550.0,0
7371,0,0,3.0,8,7,6,9,300.0,0
7372,0,0,3.6,199,7,2,13,500.0,0
7373,0,0,3.3,6,7,8,6,300.0,0
7374,0,0,2.3,30,7,1,20,900.0,0
7375,1,0,3.4,372,7,2,66,750.0,0
7376,0,0,2.9,115,7,2,45,800.0,0
7377,0,0,4.1,701,7,1,66,600.0,1
7378,0,0,2.8,55,7,2,45,600.0,0
7379,1,0,3.1,11,7,2,66,400.0,0
7380,0,0,4.1,1123,7,6,66,500.0,1
7381,1,0,3.2,789,7,6,66,400.0,0
7382,1,0,3.9,195,7,6,66,300.0,1
7383,1,0,4.0,544,7,0,3,450.0,1
7384,1,0,4.0,777,7,6,66,600.0,1
7385,1,0,3.7,106,7,8,66,500.0,0
7386,1,0,3.8,33,7,6,43,300.0,1
7387,1,0,4.1,143,7,6,43,200.0,1
7388,1,0,3.9,51,7,6,66,500.0,1
7389,1,0,4.0,121,7,6,66,900.0,1
7390,1,0,3.6,42,7,6,46,300.0,0
7391,1,0,3.7,193,7,6,33,200.0,0
7392,0,0,3.5,13,7,6,9,250.0,0
7393,1,0,3.1,158,7,6,46,450.0,0
7394,0,1,3.1,19,7,6,66,400.0,0
7395,0,0,3.7,29,7,6,59,200.0,0
7396,1,0,3.4,8,7,6,50,400.0,0
7397,1,0,3.1,420,7,6,15,450.0,0
7398,1,0,3.7,188,7,6,65,200.0,0
7399,1,0,4.0,44,7,6,66,450.0,1
7400,0,0,3.6,194,7,6,66,250.0,0
7401,1,0,3.7,24,7,6,59,400.0,0
7402,1,0,3.8,42,7,6,8,150.0,1
7403,0,0,3.4,5,7,6,43,250.0,0
7404,0,0,3.7,27,7,6,66,150.0,0
7405,1,0,4.0,69,7,6,59,200.0,1
7406,1,0,3.0,394,7,6,15,500.0,0
7407,1,0,3.9,265,7,6,63,400.0,1
7408,0,0,3.2,8,7,6,45,250.0,0
7409,1,0,3.6,92,7,6,63,350.0,0
7410,0,0,3.6,97,7,6,45,450.0,0
7411,1,0,3.3,229,7,6,66,300.0,0
7412,1,0,4.0,180,7,8,66,550.0,1
7413,0,0,3.9,91,7,6,55,350.0,1
7414,0,0,3.4,13,7,6,63,300.0,0
7415,0,0,3.2,19,7,0,66,300.0,0
7416,0,0,3.3,5,7,6,59,200.0,0
7417,0,0,3.7,32,7,6,39,200.0,0
7418,0,0,3.7,69,7,6,58,800.0,0
7419,1,0,4.0,293,7,6,66,650.0,1
7420,0,0,3.4,19,7,6,66,200.0,0
7421,0,0,3.3,6,7,6,66,350.0,0
7422,0,0,3.2,4,7,8,65,500.0,0
7423,0,0,3.2,4,7,6,66,400.0,0
7429,1,0,3.9,26,7,6,66,300.0,1
7430,1,0,2.7,35,7,6,43,150.0,0
7431,1,0,3.6,37,7,6,66,150.0,0
7432,1,0,3.2,6,7,6,9,200.0,0
7433,1,0,3.7,82,7,6,66,150.0,0
7434,0,0,3.8,54,7,8,43,500.0,1
7435,0,0,3.1,5,7,6,66,200.0,0
7439,1,0,3.6,106,7,6,63,250.0,0
7441,1,0,3.6,94,7,6,45,300.0,0
7444,0,0,3.8,22,7,8,22,400.0,1
7445,1,0,3.6,37,7,6,59,300.0,0
7446,1,0,3.6,49,7,6,33,300.0,0
7447,1,0,3.8,159,7,6,66,600.0,1
7448,1,0,3.3,90,7,6,43,300.0,0
7449,1,0,3.0,9,7,6,66,400.0,0
7450,0,1,4.7,6865,41,8,66,2.4,1
7451,0,0,4.6,5890,41,8,66,2.5,1
7452,0,1,4.8,2882,41,2,66,1.6,1
7453,0,1,4.9,2745,41,2,66,1.4,1
7454,0,0,4.6,463,41,2,59,1.7,1
7455,1,1,4.0,2807,41,3,66,1.1,1
7456,0,1,4.1,460,41,3,66,1.0,1
7457,0,0,4.1,450,41,2,43,1.8,1
7458,0,1,4.2,103,41,3,66,1.3,1
7459,1,1,4.7,1512,41,2,22,1.7,1
7460,0,0,4.2,2992,41,2,43,800.0,1
7461,1,0,4.0,268,41,2,66,800.0,1
7462,1,0,3.9,1618,41,2,66,800.0,1
7463,0,1,4.0,345,30,3,66,1.5,1
7464,1,1,4.1,471,41,2,66,800.0,1
7465,1,1,4.5,733,41,8,66,900.0,1
7466,1,1,4.0,364,41,2,66,700.0,1
7467,0,0,3.9,69,41,3,66,1.2,1
7468,0,1,4.1,821,41,8,66,2.5,1
7469,1,0,4.0,388,30,2,66,500.0,1
7470,1,0,4.0,499,41,2,24,850.0,1
7471,1,0,3.8,56,41,2,66,900.0,1
7472,1,0,3.7,487,30,2,66,700.0,0
7473,1,1,4.6,586,41,2,66,1.0,1
7474,1,1,3.7,1813,30,2,66,850.0,0
7475,1,0,4.1,926,41,2,66,700.0,1
7476,0,0,3.9,140,30,8,47,1.5,1
7477,1,0,4.3,517,41,2,39,1.0,1
7478,1,1,4.3,330,41,8,66,1.4,1
7479,0,0,4.1,1073,41,8,66,1.45,1
7480,1,1,4.1,1739,41,2,66,1.4,1
7481,1,1,4.0,152,30,2,66,800.0,1
7482,0,0,3.8,32,41,2,66,1.6,1
7483,0,1,4.3,263,41,8,66,3.0,1
7484,1,0,4.0,108,41,2,66,700.0,1
7485,0,1,4.2,500,41,8,66,2.0,1
7486,1,0,3.6,11,30,2,66,500.0,0
7487,1,1,4.2,560,41,2,66,1.0,1
7488,1,0,3.5,338,30,2,66,1.0,0
7489,1,0,4.3,627,41,8,9,450.0,1
7490,1,0,3.9,756,30,2,44,1.0,1
7491,1,0,3.8,507,41,2,23,900.0,1
7492,0,1,2.7,442,30,2,43,900.0,0
7493,0,1,4.0,288,41,2,66,1.5,1
7494,1,0,4.0,121,42,2,66,800.0,1
7495,0,1,3.8,137,41,8,66,2.0,1
7496,1,0,3.9,279,30,2,11,750.0,1
7497,1,0,2.7,596,30,2,66,400.0,0
7498,0,1,3.5,185,41,2,66,800.0,0
7499,1,0,4.1,219,42,8,66,250.0,1
7500,1,0,3.6,30,41,2,45,400.0,0
7501,1,0,4.1,673,30,6,66,200.0,1
7502,1,1,3.5,151,30,2,45,800.0,0
7503,1,0,4.0,497,30,2,24,600.0,1
7504,0,0,4.1,395,41,2,66,1.0,1
7505,0,0,3.7,46,30,1,16,600.0,0
7506,1,0,3.4,54,42,1,66,1.0,0
7507,0,0,3.6,115,41,2,45,600.0,0
7508,1,0,4.1,142,41,1,16,700.0,1
7509,0,0,3.8,35,30,3,66,1.1,1
7510,0,0,3.3,6,41,2,0,800.0,0
7511,1,0,3.3,387,41,2,13,800.0,0
7512,1,0,4.1,515,30,6,56,150.0,1
7513,1,0,3.6,197,41,2,66,700.0,0
7514,1,0,3.3,11,30,2,66,600.0,0
7515,1,0,2.8,67,30,1,66,300.0,0
7516,1,0,4.2,334,30,8,66,200.0,1
7517,0,0,3.8,24,30,8,35,1.2,1
7518,1,0,4.2,175,30,2,66,1.0,1
7519,1,0,3.5,131,41,2,66,800.0,0
7520,1,0,3.8,207,41,6,66,350.0,1
7521,1,0,3.6,23,41,6,43,450.0,0
7522,1,0,4.0,68,30,6,43,250.0,1
7523,0,0,3.9,34,41,1,19,700.0,1
7524,1,0,3.5,180,41,2,46,500.0,0
7525,1,0,3.0,177,41,6,66,400.0,0
7526,1,0,3.5,108,30,6,66,300.0,0
7527,0,0,3.9,50,41,2,66,500.0,1
7528,1,0,3.8,45,41,2,52,750.0,1
7529,0,0,3.6,12,41,6,66,200.0,0
7530,1,0,3.5,15,30,6,60,450.0,0
7531,0,0,3.6,62,41,2,66,1.5,0
7532,1,0,3.5,11,30,8,66,200.0,0
7533,1,0,3.5,15,41,2,66,500.0,0
7534,1,0,3.9,191,41,6,45,300.0,1
7535,0,0,3.8,26,41,8,66,2.0,1
7537,0,0,3.9,75,41,8,35,2.0,1
7538,1,0,4.0,136,30,2,66,1.0,1
7539,1,0,3.1,105,30,6,66,400.0,0
7540,1,0,3.4,8,41,6,66,300.0,0
7541,1,0,4.0,738,41,2,66,750.0,1
7542,1,0,3.2,7,30,6,66,400.0,0
7544,0,0,3.7,116,41,6,56,300.0,0
7545,1,0,3.8,294,30,6,66,350.0,1
7546,1,0,3.6,124,30,6,66,600.0,0
7547,1,0,3.6,83,30,2,0,600.0,0
7548,1,0,2.8,31,41,2,63,400.0,0
7549,1,0,3.1,175,41,8,66,600.0,0
7550,1,0,3.1,111,41,6,66,600.0,0
7552,1,0,3.8,373,30,6,66,300.0,1
7553,1,0,3.9,79,30,6,43,250.0,1
7554,0,0,3.4,9,30,6,59,300.0,0
7555,1,0,3.5,16,30,6,43,300.0,0
7556,0,0,3.8,118,41,2,66,1.9,1
7557,0,0,3.9,21,41,8,35,1.5,1
7558,1,0,3.4,51,30,2,66,600.0,0
7559,1,0,3.1,125,41,2,66,550.0,0
7560,0,0,3.6,19,41,8,66,1.3,0
7561,0,1,4.2,74,41,8,66,3.0,1
7562,0,0,3.5,40,41,2,45,800.0,0
7563,0,0,2.8,161,41,3,66,1.2,0
7564,1,0,3.6,34,30,2,66,800.0,0
7565,1,0,3.4,4,41,2,66,1.5,0
7566,0,0,3.4,46,41,6,53,350.0,0
7567,0,0,3.2,167,41,2,43,450.0,0
7568,1,0,3.8,632,30,6,66,500.0,1
7569,1,0,3.3,184,30,6,66,350.0,0
7570,0,0,3.0,5,41,6,42,500.0,0
7571,0,0,3.7,23,30,2,66,1.2,0
7572,1,0,3.9,55,30,2,25,800.0,1
7573,1,0,3.4,4,30,8,66,250.0,0
7574,0,0,3.9,123,41,8,66,400.0,1
7575,1,0,2.2,310,30,6,57,750.0,0
7576,0,0,3.6,32,41,2,66,1.0,0
7577,1,0,3.7,353,41,2,44,700.0,0
7578,1,0,3.7,14,30,6,63,500.0,0
7579,0,0,3.6,255,30,6,66,200.0,0
7580,1,0,3.7,28,30,6,66,350.0,0
7581,1,0,3.4,66,41,6,66,450.0,0
7582,1,0,3.6,16,30,6,66,200.0,0
7583,1,0,3.8,155,30,6,66,400.0,1
7584,0,0,3.2,11,41,6,64,250.0,0
7585,0,0,3.4,7,42,8,66,200.0,0
7586,0,0,3.7,34,41,3,50,800.0,0
7587,0,0,3.1,14,30,1,66,500.0,0
7588,1,0,3.4,8,41,8,2,500.0,0
7589,1,0,3.6,20,42,6,59,200.0,0
7590,1,0,2.8,89,41,8,22,500.0,0
7591,1,0,4.1,31,30,6,32,300.0,1
7592,0,0,2.9,31,41,8,42,200.0,0
7593,0,0,3.6,19,30,2,66,700.0,0
7594,0,0,3.5,16,41,8,66,200.0,0
7595,0,1,3.0,83,41,2,59,1.2,0
7596,1,0,3.2,379,41,2,66,1.0,0
7597,1,0,3.6,39,30,1,66,250.0,0
7598,1,0,3.5,19,30,2,53,600.0,0
7599,1,0,3.8,35,41,2,66,800.0,1
7601,0,0,3.8,688,30,2,24,1.0,1
7602,0,0,3.7,41,30,6,66,500.0,0
7603,1,0,3.7,70,41,6,63,300.0,0
7604,1,0,3.6,68,30,6,45,350.0,0
7605,0,0,3.7,198,41,2,46,700.0,0
7607,0,0,3.9,90,41,1,66,700.0,1
7608,0,0,2.8,70,42,2,66,650.0,0
7610,1,0,3.0,17,41,2,21,800.0,0
7611,1,0,2.6,118,30,3,45,1.2,0
7612,0,0,3.9,57,41,8,66,400.0,1
7613,1,0,3.4,86,41,6,43,300.0,0
7614,1,0,3.8,39,30,6,66,300.0,1
7615,1,0,3.6,42,30,8,66,400.0,0
7616,1,0,2.1,242,30,6,66,400.0,0
7617,1,0,3.1,509,30,6,66,500.0,0
7618,0,0,3.8,42,41,2,47,800.0,1
7619,0,0,3.7,32,41,8,35,2.0,0
7620,0,0,3.5,9,41,2,66,1.0,0
7621,0,0,3.0,5,41,2,45,500.0,0
7622,0,0,3.4,6,30,2,66,400.0,0
7624,0,0,3.7,18,41,1,66,250.0,0
7625,1,0,3.6,39,41,6,56,400.0,0
7626,1,0,3.6,9,30,1,66,1.0,0
7627,0,0,2.9,21,41,6,5,600.0,0
7628,0,0,3.4,10,41,6,66,150.0,0
7629,1,0,3.2,47,41,6,59,200.0,0
7630,0,0,3.3,13,30,6,66,250.0,0
7631,1,0,3.2,5,42,6,66,250.0,0
7632,1,0,3.4,242,42,6,43,300.0,0
7633,0,0,3.2,4,41,2,59,400.0,0
7634,0,0,3.7,51,41,2,26,600.0,0
7635,0,0,2.9,24,41,1,16,150.0,0
7636,0,0,2.9,51,41,2,48,600.0,0
7638,0,0,3.2,4,41,7,66,600.0,0
7639,0,0,3.2,8,30,8,66,300.0,0
7640,0,0,3.4,6,41,2,43,600.0,0
7641,0,0,3.4,9,41,6,21,400.0,0
7642,0,0,3.4,6,41,2,49,800.0,0
7649,0,0,3.2,40,30,8,66,400.0,0
7650,1,0,2.9,16,41,2,45,700.0,0
7651,1,0,2.8,36,41,2,66,700.0,0
7652,1,0,3.6,20,41,2,43,400.0,0
7655,0,0,3.5,13,41,6,59,250.0,0
7656,0,0,3.6,17,41,6,59,200.0,0
7657,1,0,3.0,64,30,6,46,400.0,0
7658,1,0,3.2,90,30,6,54,200.0,0
7659,1,0,2.8,511,41,6,45,350.0,0
7660,0,0,3.6,13,30,6,66,500.0,0
7661,0,0,3.5,25,30,6,66,300.0,0
7663,1,0,3.8,147,41,6,51,400.0,1
7664,1,0,3.3,6,30,6,23,400.0,0
7666,0,0,2.8,59,30,2,45,550.0,0
7668,0,0,3.4,8,41,8,42,200.0,0
7669,0,0,3.5,20,41,8,35,1.5,0
7671,0,0,3.4,37,30,2,45,400.0,0
7675,0,0,2.1,342,30,6,12,500.0,0
7676,0,0,3.3,47,30,6,43,300.0,0
7677,0,0,3.6,26,30,6,66,450.0,0
7678,0,0,3.4,5,41,6,66,300.0,0
7681,1,0,3.7,23,30,6,38,500.0,0
7682,1,0,3.3,7,41,6,45,500.0,0
7683,1,0,3.6,19,30,6,66,200.0,0
7684,1,0,3.7,61,30,6,66,200.0,0
7687,1,0,3.2,4,41,6,43,300.0,0
7689,0,0,2.9,18,30,6,61,150.0,0
